fips,state,county,total_population,nonwhite_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesscollege_pct
1083,Alabama,Limestone,90257,22.563346887222,49.9806109221445,37.5815726204062,13.910278427158,51115,7.9436443632342,76.7393126571668
1085,Alabama,Lowndes,10565,75.5986748698533,52.2479886417416,38.5328916232844,17.3402744912447,27914,12.2660098522167,87.7180739706909
1087,Alabama,Macon,19684,84.5763056289372,53.9118065433855,42.5828083722821,16.7496443812233,32390,15.0369210114119,79.9581118092476
1089,Alabama,Madison,349973,34.5689524620471,51.1148002845934,39.3998965634492,13.6679115246033,60150,7.33354723076583,59.3280730861946
1091,Alabama,Marengo,20066,54.5499850493372,52.9901325625436,37.5161965513804,18.6384929731885,30713,14.0748413828823,85.2109072300607
1093,Alabama,Marion,30239,7.95330533417111,50.5340785078872,34.313304011376,20.0965640398161,34074,7.64816852696117,87.5336614356022
1095,Alabama,Marshall,94534,17.6581970507965,50.708739712696,39.3191867476252,16.4046797977447,39831,7.17379206890712,83.4327557365148
1097,Alabama,Mobile,414291,42.1491174078124,52.1358175774999,40.7078599342008,14.5436420293948,44263,8.69685418228411,77.4876042678424
1099,Alabama,Monroe,21975,45.3333333333333,52.1183162684869,37.3014789533561,17.806598407281,28182,21.8331119430021,87.6049150607668
1101,Alabama,Montgomery,227392,64.0576625386997,52.6192654095131,41.6197579510273,13.2568428088939,45358,8.44776795830501,68.5404339250493
1103,Alabama,Morgan,119555,23.3808707289532,50.7766300029275,37.4739659570909,15.7534189285266,46883,8.93143093614495,78.5708190606219
1105,Alabama,Perry,9856,70.3733766233766,52.6075487012987,41.5178571428571,18.8616071428571,24912,11.7301038062284,85.5074903214947
1107,Alabama,Pickens,20042,45.1451950903103,50.7184911685461,35.8547051192496,17.922363037621,31679,12.3249299719888,88.8809997159898
1109,Alabama,Pike,33277,43.4384109144454,52.3244282837996,48.9617453496409,14.2831385040719,33193,9.73429039163833,76.0118258741972
1111,Alabama,Randolph,22615,24.5633429139951,51.2491709042671,35.7638735352642,19.3942073844793,37496,7.97872340425532,84.6208090262196
1113,Alabama,Russell,58636,51.2841940105055,51.3626441094208,42.533597107579,12.603178934443,38400,9.42592807649131,82.9858950425223
1115,Alabama,St. Clair,86576,13.6966364812419,49.7574385510996,36.9582794307891,15.2455645906487,54042,6.40097501523461,83.8961601225564
1117,Alabama,Shelby,205951,21.1040490213692,51.3971769984122,38.5902471947211,12.9720176158407,72310,4.62105663951858,58.5770085672975
1119,Alabama,Sumter,13285,75.4234098607452,53.8200978547234,43.8765525028227,16.2288295069627,20428,15.2943477410522,81.8796810823871
1121,Alabama,Talladega,81057,36.4805013755752,51.463784744069,37.0109922647026,16.1466622253476,37923,12.0420788550902,86.9090779204543
1123,Alabama,Tallapoosa,40958,30.926803066556,52.6466136041799,35.0676302553836,19.515113042629,39395,9.80345301391959,82.6841923209962
1125,Alabama,Tuscaloosa,202471,37.0211042569059,51.7600051365381,47.1716937240395,11.7221725580453,48022,6.98995104354548,70.6305062725833
1127,Alabama,Walker,65593,10.435564770631,51.2996813684387,36.1181833427347,18.1284588294483,37025,10.9901619720944,89.4571910678676
1129,Alabama,Washington,16909,34.9399727955527,50.3873676740197,37.5303093027382,16.7189070908983,40293,16.1367013372957,90.3766053453662
1131,Alabama,Wilcox,11119,72.5694756722727,51.776238870402,39.1761849087148,17.7533950894865,24442,20.4010695187166,88.6977556780003
1133,Alabama,Winston,24013,5.72606504809895,50.8016491067339,33.3735893057927,20.022487819098,33896,8.73429359485136,86.9109644552507
